chr	start	stop
6	150322318	150326614
6	150322318	150326666
6	150396529	150404613
6	150406123	150434809
6	150432325	150433997
6	150604479	150619239
6	150623592	150629146
6	150877598	150877755
6	150947302	150948848
6	151034435	151041880
6	151043799	151046801
6	151164815	151165886
6	151185079	151191255
6	151185215	151191252
6	151185526	151191249
6	151185610	151187905
6	151192995	151197033
6	151253285	151277734
6	151254360	151255172
6	151261370	151264589
6	151412762	151534573
6	151498659	151499682
6	151537898	151548597
6	151538256	151548597
6	151544408	151548597
6	151619369	151621054
6	151669423	151670043
6	151957750	151962144
6	151982534	151990637
6	152068853	152071144
6	152068921	152071137
6	152091691	152135893
6	152429856	152430432
6	152433506	152441046
6	152564846	152574259
6	152593202	152601169
6	152620134	152621717
6	152686866	152698264
6	152689623	152698911
6	152835256	152853332
6	152905544	152906603
6	152905544	152906603
6	152905617	152906604
6	152905689	152906603
6	152905798	152906253
6	152942893	152971121
6	152970586	152971121
6	152970620	152972313
6	152978181	152978692
6	152998653	152999096
6	153105120	153105740
6	153170227	153180573
6	153182717	153207947
6	153323641	153336588
6	153326573	153335740
6	153450730	153451461
6	153462039	153489900
6	153603449	153611468
6	153637232	153640389
6	153637400	153640341
6	153637456	153640292
6	153649769	153721068
6	153659287	153671211
6	153800475	153808764
6	153891746	153894153
6	153931351	153931979
6	154265409	154267382
6	154265729	154266084
6	154298664	154300560
6	154298703	154300532
6	154298855	154300370
6	154359877	154362020
6	154400306	154401667
6	154504638	154505807
6	154517367	154519566
6	154641471	154643453
6	154795517	154803657
6	154797090	154801897
6	154797095	154801897
6	154797105	154801902
6	154861981	155026815
6	154876797	154887898
6	154883332	154904549
6	154917643	154939827
6	154973868	154975464
6	154991201	154993038
6	155058773	155060458
6	155065218	155070481
6	155590010	155598471
6	155597038	155598531
6	155597052	155598564
6	155683529	155710217
6	155730893	155732143
6	155839391	155840945
6	155839391	155840945
6	155839469	155841222
6	156163687	156165933
6	156187044	156196325
6	156405435	156415215
6	156408925	156409430
6	156410015	156415365
6	156438944	156471372
6	157028358	157041519
6	157089230	157089969
6	157147318	157147880
6	157278871	157282237
6	157310430	157314295
6	157491542	157492454
6	157823345	157823413
6	157823345	157831804
6	157895121	157955337
6	157896919	157954646
6	157925242	157925967
6	157981316	157983281
6	157983862	157991951
6	158168346	158168499
6	158279996	158493481
6	158295619	158298768
6	158625932	158626684
6	158626324	158626684
6	158633621	158633960
6	158662595	158669245
6	158682783	158689186
6	158704822	158705743
6	158745097	158753965
6	158892891	158897617
6	158927685	158929011
6	158927783	158940225
6	158931720	158932771
6	158986494	159114501
6	159035359	159045247
6	159038067	159040273
6	159040923	159043902
6	159101697	159102302
6	159101707	159102302
6	159218498	159221931
6	159252596	159253061
6	159455322	159458528
6	159542261	159542760
6	159665174	159668836
6	159665195	159667591
6	159665242	159667532
6	159665611	159666431
6	159702162	159712762
6	159710670	159714811
6	159710682	159726018
6	159710725	159712728
6	159710755	159712723
6	159711365	159712057
6	159790231	159790716
6	159969085	159969253
6	160022635	160024851
6	160090914	160091409
6	160090914	160091409
6	160124885	160131981
6	160174961	160177176
6	160206718	160217064
6	160228650	160233925
6	160228955	160233814
6	160482403	160486816
6	160513554	160522489
6	160580890	160583161
6	160597538	160648993
6	160605003	160606628
6	160605494	160645957
6	160606421	160606628
6	160608696	160612251
6	160609924	160612251
6	160794558	160797664
6	160809344	160823139
6	160826838	160839615
6	160840146	160858650
6	160855208	160860567
6	161144971	161146318
6	161145038	161146386
6	161145038	161146386
6	161233886	161282681
6	161271254	161393275
6	161305215	161307762
6	161305261	161306827
6	161305327	161307705
6	161305959	161306751
6	161390679	161393752
6	161390844	161393775
6	161390851	161393775
6	161394265	161439021
6	161395641	161439604
6	161396532	161434872
6	161448134	161461958
6	161567735	161700329
6	161589034	161634108
6	161589297	161643866
6	161645899	161646552
6	161647796	161926036
6	161662669	161663357
6	161716049	161716584
6	161729813	161731512
6	161768225	161913482
6	161815900	161848989
6	161834503	161849270
6	161906124	162050639
6	161963814	161965495
6	161963814	161965495
6	161963897	161966404
6	161971816	162180195
6	162024909	162040297
6	162048652	162051827
6	162072503	162367606
6	162075259	162083373
6	162075323	162085920
6	162075333	162085944
6	162075333	162085944
6	162116071	162143022
6	162122235	162505142
6	162141478	162170722
6	162144963	162226690
6	162150861	162169509
6	162157519	162159247
6	162157524	162159271
6	162157524	162159271
6	162162694	162166068
6	162162708	162166125
6	162162752	162166083
6	162184953	162204518
6	162194353	162206638
6	162214641	162714147
6	162220450	162250977
6	162223328	163234290
6	162281800	162335973
6	162289224	162342482
6	162303152	162410251
6	162304062	162304881
6	162313496	162323202
6	162316992	162319274
6	162317537	162319408
6	162325045	162392822
6	162340215	162350435
6	162372270	162386662
6	162386662	162587986
6	162387161	162515493
6	162404070	162454674
6	162427897	162454674
6	162429109	162434532
6	162440799	162513112
6	162478415	162499168
6	162478539	162499180
6	162478539	162546064
6	162510414	162543650
6	162515869	162612460
6	162541808	162548546
6	162547265	162555422
6	162572341	162597489
6	162579211	162607258
6	162786150	162848352
6	162795853	162803849
6	162798532	162803849
6	162805174	163093149
6	162986683	163011852
6	163004738	163005805
6	163277047	163351064
6	163329253	163329818
6	163334103	163334828
6	163355718	163356713
6	163370372	163399936
6	163413559	163415728
6	163492912	163520924
6	163499085	163522397
6	163499735	163520924
6	163516014	163524603
6	163566091	163581152
6	163571592	163573870
6	163648911	163655250
6	163692949	163748995
6	163755234	163756289
6	163797419	163806519
6	163932081	163933256
6	163992934	163994769
6	164004170	164066652
6	164039749	164854974
6	164121518	164126167
6	164122207	164126391
6	164122312	164126286
6	164267714	164270783
6	164322205	164328811
6	164456368	164457407
6	164524146	164774062
6	164524491	164627262
6	164614609	164642211
6	164624564	164674239
6	164702463	164715391
6	164708939	164722267
6	164740418	164752641
6	164806934	164825276
6	164855933	164860265
6	164961393	164971528
6	164993264	165003022
6	164993264	165003022
6	165311177	165318643
6	165311220	165318469
6	165311226	165319195
6	165311640	165331636
6	165311693	165318042
6	165312172	165313989
6	165507481	165532876
6	165544011	165545343
6	165544011	165545343
6	165707856	165710279
6	166052616	166055808
6	166084056	166089113
6	166084076	166088982
6	166084152	166089101
6	166085033	166088967
6	166191246	166193091
6	166218680	166234025
6	166247863	166260808
6	166255186	166291256
6	166268947	166306475
6	166282508	166283287
6	166342456	166342822
6	166342632	166343205
6	166585548	166586671
6	166680965	166681765
6	166726691	166736535
6	166735851	166737297
6	166748301	166749748
6	166771393	166952085
6	166772476	166953556
6	166783750	166784720
6	166824653	166824932
6	166899246	166899871
6	166899594	166900110
6	166946155	166962587
6	167074643	167075660
6	167074653	167075938
6	167129088	167132498
6	167129088	167132498
6	167129527	167130932
6	167129563	167130917
6	167179125	167180728
6	167194108	167425505
6	167196031	167368455
6	167196031	167368455
6	167200373	167208520
6	167279819	167371633
6	167285140	167285842
6	167285140	167285842
6	167315524	167322679
6	167316104	167317328
6	167316653	167317328
6	167323382	167931821
6	167367706	167425505
6	167374339	167374401
6	167374339	167375964
6	167378006	167378084
6	167385027	167389222
6	167385362	167389222
6	167395255	167397323
6	167421766	167423828
6	167464402	167492713
6	167659631	167666896
6	167735145	167735884
6	167843225	167847726
6	167911242	167912341
6	167911438	167914413
6	167914638	168195169
6	167920854	167957827
6	167933050	168198220
6	167933071	168198101
6	167934598	167995277
6	167934598	168196667
6	167940167	167942372
6	167940179	167942308
6	167977362	167977906
6	167989043	167994243
6	167996291	168099125
6	168002605	168042908
6	168045089	168082813
6	168089320	168099125
6	168134224	168146592
6	168152157	168194730
6	168168632	168169096
6	168233547	168238928
6	168245784	168246263
6	168245784	168246263
6	168294601	168294755
6	168294601	168303905
6	168295971	168296681
6	168316321	168318094
6	168326111	168333173
6	168332033	168332562
6	168332033	168333173
6	168356515	168359891
6	168377984	168384105
6	168377991	168380822
6	168394184	168411347
6	168472239	168476950
6	168472722	168476550
6	168488601	168490241
6	168507109	168508047
6	168509010	168511017
6	168560366	168562484
6	168571762	168573475
6	168575831	168577054
6	168592235	168596414
6	168596076	168596541
6	168604311	168605876
6	168612333	168616988
6	168653545	168655283
6	168699523	168715734
6	168712459	168715734
6	168714534	168715734
6	168726034	168726674
6	168726034	168726674
6	168726040	168727039
6	168732535	168735885
6	168744905	168748875
6	168787638	168822314
6	168821571	168822806
6	168839614	168841383
6	168843444	169398234
6	168846750	168847991
6	168871282	168873812
6	168909783	168910518
6	168929149	168932782
6	168931197	168932913
6	168990625	168991889
6	169024654	169025326
6	169044415	169048200
6	169106186	169121056
6	169108943	169118844
6	169125514	169129923
6	169164991	169224123
6	169178410	169417906
6	169191737	169192777
6	169233127	169235182
6	169233173	169235107
6	169233591	169234246
6	169233680	169234565
6	169455885	169456944
6	169609091	169609542
6	169650968	169651448
6	169692358	169693279
6	169723469	169725012
6	169723818	169723863
6	169806238	169809638
6	169807928	169809638
6	169828659	169829404
6	170054671	170055846
6	170087434	170088037
6	170167397	170172653
6	170217501	170220686
6	170218182	170220901
6	170236620	170238078
6	170246014	170247123
6	170250458	170268993
6	170255450	170258783
6	170266760	170267737
6	170343273	170344478
6	170376113	170376962
6	170376826	170377927
6	170395751	170400132
6	170398308	170400362
6	170398400	170400659
6	170457756	170460101
6	170459014	170460204
6	170466121	170468041
6	170469203	170470393
6	170494579	170532505
6	170494685	170547360
6	170494862	170497131
6	170501035	170503138
6	170502498	170503113
6	170555643	170591303
6	170623792	170681014
6	170631076	170744804
6	170673171	170678852
6	170692625	170744799
6	170700995	170711911
6	170713631	170745857
6	170730412	170745857
7	20570	41912
7	22096	67252
7	22506	80120
7	40677	69227
7	41216	52501
7	41243	108648
7	43259	54705
7	44332	111325
7	54495	59916
7	54629	60367
7	60024	63692
7	68986	81715
7	70767	70904
7	90302	100184
7	92525	116066
7	137957	161517
7	140248	140733
7	140248	140733
7	145185	197471
7	146472	158417
7	148300	158626
7	149601	159800
7	151101	159800
7	155066	158626
7	175048	231145
7	177399	178267
7	181005	199503
7	192015	193970
7	201720	202851
7	206526	207365
7	206526	207381
7	215156	216714
7	220963	222038
7	224089	226256
7	273803	295043
7	282154	283395
7	342843	344098
7	519063	520263
7	551359	552826
7	609644	609903
7	635689	636480
7	642680	643677
7	642799	643415
7	642799	643415
7	660090	665305
7	664936	873118
7	672490	673614
7	709158	717773
7	727538	727653
7	816642	816954
7	818639	826832
7	830687	831219
7	834315	835589
7	877047	877797
7	889560	890788
7	899387	900630
7	908305	987480
7	933519	934429
7	937058	937768
7	937058	937768
7	946966	954510
7	953524	955047
7	954466	954510
7	964887	1014881
7	972241	978593
7	1001235	1004030
7	1058975	1059955
7	1063632	1263425
7	1073623	1074337
7	1115077	1117783
7	1118508	1192042
7	1151654	1152103
7	1193128	1203669
7	1196009	1196956
7	1231565	1247564
7	1236315	1237201
7	1271794	1274144
7	1272044	1273134
7	1272064	1273134
7	1273164	1274174
7	1336256	1377045
7	1383419	1535741
7	1418372	1418874
7	1437877	1440473
7	1455518	1456275
7	1475996	1476105
7	1521054	1523186
7	1624643	1627927
7	1663531	1663575
7	1664171	1670855
7	1664315	1671364
7	1703696	1721745
7	1772761	1777425
7	1797794	1799487
7	1798709	1799461
7	1816334	1823845
7	1816334	1823845
7	1816407	1823940
7	1881726	1978783
7	1902719	1906053
7	1937595	1938440
7	1982047	2340729
7	1989934	1992706
7	2035115	2036432
7	2206468	2224007
7	2206733	2208367
7	2314398	2340561
7	2350366	2355419
7	2377470	2378703
7	2446733	2655983
7	2518766	2526889
7	2555714	2559511
7	2558967	2559565
7	2579533	2635868
7	2582098	2582142
7	2639815	2721301
7	2691073	2691662
7	2700022	2795342
7	2717817	2720335
7	2819427	2829757
7	2879733	2880235
7	2880433	3162461
7	2898667	3021488
7	2925713	2926253
7	3094468	3119701
7	3095616	3098477
7	3096137	3098454
7	3096137	3098454
7	3127765	3140357
7	3216304	3280540
7	3294965	3392382
7	3299919	3300459
7	3299937	3301986
7	3325370	3466482
7	3335328	3376553
7	3368224	3393400
7	3368348	3390957
7	3394025	3400186
7	3394643	3399591
7	3406241	3434452
7	3428655	3567008
7	3464986	3466482
7	3500609	4581308
7	3516941	3567008
7	3529385	3553933
7	3570189	3578372
7	3570801	3579307
7	3570881	3581890
7	3570898	3579323
7	3570898	3579430
7	3581335	3582295
7	3610797	3615482
7	3614814	3615904
7	3614846	3615849
7	3614846	3615849
7	3618314	3624729
7	3656155	3726990
7	3673562	3690417
7	3681312	3683522
7	3683640	3697515
7	3796793	3816806
7	3857002	3903946
7	3920200	3920870
7	3962617	4256665
7	3962889	3963864
7	3975673	3977863
7	3987312	4000497
7	4033701	4042667
7	4033701	4042927
7	4041016	4042901
7	4041632	4042664
7	4065931	4066573
7	4086230	4086977
7	4086230	4088476
7	4118549	4120598
7	4118605	4120684
7	4118612	4121171
7	4216610	4219923
7	4233657	4315439
7	4263473	4264753
7	4277540	4279218
7	4311234	4495166
7	4315439	4495166
7	4328704	4487127
7	4345132	4346463
7	4370633	4428619
7	4376927	4380590
7	4376960	4380650
7	4376960	4380650
7	4385215	4386105
7	4424552	4533545
7	4462131	4468471
7	4538320	4539489
7	4561574	4563734
7	4643698	4644842
7	4693617	4698327
7	4769588	4811654
7	4800130	4815402
7	4802402	4803679
7	4810828	4918408
7	4858403	4859113
7	4898694	4900091
7	4904300	4922458
7	4932619	4933662
7	4941237	4955400
7	5021644	5027168
7	5026562	5166313
7	5029337	5043116
7	5086591	5123274
7	5100881	5113408
7	5109437	5134958
7	5132448	5150353
7	5138305	5193088
7	5147980	5149791
7	5237437	5381550
7	5282940	5283002
7	5288324	5290070
7	5320397	5320470
7	5361706	5361897
7	5388043	5389343
7	5483953	5509296
7	5487592	5506654
7	5492381	5493896
7	5528172	5533899
7	5529388	5530691
7	5529477	5531042
7	5529477	5531042
7	5529646	5529692
7	5544232	5545869
7	5566846	5571114
7	5567724	5571612
7	5567724	5571741
7	5666588	5729858
7	5801263	5817163
7	5801449	5804331
7	5813926	5875511
7	5821541	5846799
7	5828930	5931291
7	5841056	5847767
7	5842225	5848166
7	5842398	5849656
7	5896931	5911542
7	5900932	5977734
7	5901716	5902804
7	5901818	5905114
7	5902744	5902804
7	5943871	5944050
7	5973272	5973345
7	5973280	5977734
7	5997275	6006081
7	6002476	6004062
7	6002485	6006089
7	6003644	6009477
7	6038380	6042024
7	6044540	6054715
7	6064856	6070637
7	6065483	6065684
7	6065483	6068063
7	6074096	6075915
7	6082391	6104345
7	6083632	6104966
7	6083632	6105086
7	6097832	6099456
7	6098237	6099170
7	6104990	6105052
7	6107873	6116325
7	6156486	6157433
7	6269909	6340322
7	6368845	6434284
7	6375912	6392104
7	6434881	6448178
7	6446068	6462670
7	6448111	6552755
7	6565413	6566172
7	6652270	6655072
7	6652420	6655072
7	6652604	6654094
7	6652628	6654094
7	6669039	6676602
7	6673771	6673830
7	6689888	6690043
7	6689984	6690669
7	6698852	6739639
7	6709743	6728302
7	6730406	7174058
7	6780748	6831322
