ID	Notes	Symbol	Entrez Gene Name	Location	Type(s)	Drug(s)	
NM_001243228	D	TCF4	transcription factor 4	Nucleus	transcription regulator	 	
NR_132985	 	TCF4-AS1	TCF4 antisense RNA 1	Other	other	 	
NM_032300	D	TCHP	trichoplein, keratin filament binding	Cytoplasm	other	 	
NM_001143852	D	TCHP	trichoplein, keratin filament binding	Cytoplasm	other	 	
NM_006053	D	TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	Plasma Membrane	enzyme	 	
NM_006019	D	TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	Plasma Membrane	enzyme	 	
NM_001062	 	TCN1	transcobalamin 1	Cytoplasm	transporter	 	
NM_000356	D	TCOF1	Treacher Collins-Franceschetti syndrome 1	Nucleus	transporter	 	
NM_001135243	D	TCOF1	Treacher Collins-Franceschetti syndrome 1	Nucleus	transporter	 	
NM_001135244	D	TCOF1	Treacher Collins-Franceschetti syndrome 1	Nucleus	transporter	 	
NM_001008657	D	TCOF1	Treacher Collins-Franceschetti syndrome 1	Nucleus	transporter	 	
NM_001135245	D	TCOF1	Treacher Collins-Franceschetti syndrome 1	Nucleus	transporter	 	
NM_001195141	D	TCOF1	Treacher Collins-Franceschetti syndrome 1	Nucleus	transporter	 	
NM_001093728	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_001261820	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_001261821	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_018679	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_001261817	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_001261819	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_001261818	D	TCP11	t-complex 11, testis-specific	Other	other	 	
NM_152772	D	TCP11L2	t-complex 11, testis-specific-like 2	Other	other	 	
NM_001286262	D	TCP11L2	t-complex 11, testis-specific-like 2	Other	other	 	
NM_001277423	 	TCP11X2	t-complex 11 family, X-linked 2	Other	other	 	
NM_001173975	D	TCTN1	tectonic family member 1	Extracellular Space	other	 	
NM_001173976	D	TCTN1	tectonic family member 1	Extracellular Space	other	 	
NM_001082538	D	TCTN1	tectonic family member 1	Extracellular Space	other	 	
NM_001082537	D	TCTN1	tectonic family member 1	Extracellular Space	other	 	
NM_024549	D	TCTN1	tectonic family member 1	Extracellular Space	other	 	
NR_002718	 	TDGF1P3	teratocarcinoma-derived growth factor 1 pseudogene 3	Plasma Membrane	other	 	
NM_016614	 	TDP2	tyrosyl-DNA phosphodiesterase 2	Cytoplasm	transcription regulator	 	
NM_001306137	 	TDRD15	tudor domain containing 15	Other	other	 	
NM_001146071	D	TDRD3	tudor domain containing 3	Nucleus	transcription regulator	 	
NM_001146070	D	TDRD3	tudor domain containing 3	Nucleus	transcription regulator	 	
NM_030794	D	TDRD3	tudor domain containing 3	Nucleus	transcription regulator	 	
NM_173533	D	TDRD5	tudor domain containing 5	Nucleus	other	 	
NM_001199091	D	TDRD5	tudor domain containing 5	Nucleus	other	 	
NM_001199092	D	TDRD5	tudor domain containing 5	Nucleus	other	 	
NM_001199089	D	TDRD5	tudor domain containing 5	Nucleus	other	 	
NM_001199085	D	TDRD5	tudor domain containing 5	Nucleus	other	 	
NM_001168359	D	TDRD6	tudor domain containing 6	Cytoplasm	other	 	
NM_001010870	D	TDRD6	tudor domain containing 6	Cytoplasm	other	 	
NM_014290	D	TDRD7	tudor domain containing 7	Cytoplasm	other	 	
NM_001302884	D	TDRD7	tudor domain containing 7	Cytoplasm	other	 	
NM_006862	D	TDRKH	tudor and KH domain containing	Cytoplasm	other	 	
NM_001083963	D	TDRKH	tudor and KH domain containing	Cytoplasm	other	 	
NM_001083965	D	TDRKH	tudor and KH domain containing	Cytoplasm	other	 	
NM_001083964	D	TDRKH	tudor and KH domain containing	Cytoplasm	other	 	
NM_003215	 	TEC	tec protein tyrosine kinase	Cytoplasm	kinase	 	
NM_001172631	D	TECPR2	tectonin beta-propeller repeat containing 2	Other	other	 	
NM_014844	D	TECPR2	tectonin beta-propeller repeat containing 2	Other	other	 	
NR_038104	D	TECR	trans-2,3-enoyl-CoA reductase	Plasma Membrane	enzyme	 	
NM_138501	D	TECR	trans-2,3-enoyl-CoA reductase	Plasma Membrane	enzyme	 	
NR_038103	D	TECR	trans-2,3-enoyl-CoA reductase	Plasma Membrane	enzyme	 	
NM_005422	 	TECTA	tectorin alpha	Extracellular Space	enzyme	 	
NM_031898	 	TEKT3	tektin 3	Cytoplasm	other	 	
NM_001113324	 	TEN1	TEN1 CST complex subunit	Nucleus	other	 	
NR_037709	 	TEN1-CDK3	TEN1-CDK3 readthrough (NMD candidate)	Other	other	 	
NM_001163278	D	TENM1	teneurin transmembrane protein 1	Plasma Membrane	peptidase	 	
NM_001163279	D	TENM1	teneurin transmembrane protein 1	Plasma Membrane	peptidase	 	
NM_014253	D	TENM1	teneurin transmembrane protein 1	Plasma Membrane	peptidase	 	
NM_001080428	D	TENM2	teneurin transmembrane protein 2	Plasma Membrane	other	 	
NM_001122679	D	TENM2	teneurin transmembrane protein 2	Plasma Membrane	other	 	
NM_001098816	 	TENM4	teneurin transmembrane protein 4	Plasma Membrane	other	 	
NM_005652	 	TERF2	telomeric repeat binding factor 2	Nucleus	other	 	
NM_001261844	D	TESPA1	thymocyte expressed, positive selection associated 1	Cytoplasm	other	 	
NM_014796	D	TESPA1	thymocyte expressed, positive selection associated 1	Cytoplasm	other	 	
NM_001098815	D	TESPA1	thymocyte expressed, positive selection associated 1	Cytoplasm	other	 	
NM_001136030	D	TESPA1	thymocyte expressed, positive selection associated 1	Cytoplasm	other	 	
NM_001287491	 	TET3	tet methylcytosine dioxygenase 3	Nucleus	other	 	
NM_001161584	D	TEX10	testis expressed 10	Nucleus	other	 	
NM_017746	D	TEX10	testis expressed 10	Nucleus	other	 	
NM_031274	D	TEX13A	testis expressed 13A	Other	other	 	
NM_001291277	D	TEX13A	testis expressed 13A	Other	other	 	
NM_001201457	D	TEX14	testis expressed 14	Plasma Membrane	kinase	 	
NM_031272	D	TEX14	testis expressed 14	Plasma Membrane	kinase	 	
NM_198393	D	TEX14	testis expressed 14	Plasma Membrane	kinase	 	
NM_031271	 	TEX15	testis expressed 15	Extracellular Space	other	 	
NM_001288733	D	TEX2	testis expressed 2	Other	other	 	
NM_018469	D	TEX2	testis expressed 2	Other	other	 	
NM_001288732	D	TEX2	testis expressed 2	Other	other	 	
NM_152325	 	TEX26	testis expressed 26	Other	other	 	
NR_038287	D	TEX26-AS1	TEX26 antisense RNA 1	Other	other	 	
NR_038288	D	TEX26-AS1	TEX26 antisense RNA 1	Other	other	 	
NM_152324	D	TEX29	testis expressed 29	Other	other	 	
NM_001303133	D	TEX29	testis expressed 29	Other	other	 	
NR_104590	D	TEX30	testis expressed 30	Other	other	 	
NM_001286775	D	TEX30	testis expressed 30	Other	other	 	
NM_001286776	D	TEX30	testis expressed 30	Other	other	 	
NM_138779	D	TEX30	testis expressed 30	Other	other	 	
NM_001170724	D	TEX35	testis expressed 35	Nucleus	other	 	
NM_001170723	D	TEX35	testis expressed 35	Nucleus	other	 	
NM_001170722	D	TEX35	testis expressed 35	Nucleus	other	 	
NM_032126	D	TEX35	testis expressed 35	Nucleus	other	 	
NM_001318133	 	TEX36	testis expressed 36	Other	other	 	
NR_023362	 	TEX36-AS1	TEX36 antisense RNA 1	Other	other	 	
NM_001300864	D	TEX38	testis expressed 38	Other	other	 	
NM_001300863	D	TEX38	testis expressed 38	Other	other	 	
NM_001145474	D	TEX38	testis expressed 38	Other	other	 	
NR_033870	 	TEX41	testis expressed 41 (non-protein coding)	Other	other	 	
NM_198524	D	TEX9	testis expressed 9	Other	other	 	
NM_001286449	D	TEX9	testis expressed 9	Other	other	 	
NM_001270782	D	TFAM	transcription factor A, mitochondrial	Cytoplasm	transcription regulator	 	
NR_073073	D	TFAM	transcription factor A, mitochondrial	Cytoplasm	transcription regulator	 	
NM_003201	D	TFAM	transcription factor A, mitochondrial	Cytoplasm	transcription regulator	 	
NM_003221	 	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	Nucleus	transcription regulator	 	
NM_172238	 	TFAP2D	transcription factor AP-2 delta (activating enhancer binding protein 2 delta)	Nucleus	transcription regulator	 	
NR_026580	D	TFDP1	transcription factor Dp-1	Nucleus	transcription regulator	 	
NM_007111	D	TFDP1	transcription factor Dp-1	Nucleus	transcription regulator	 	
NM_016521	 	TFDP3	transcription factor Dp family member 3	Nucleus	transcription regulator	 	
NM_003225	 	TFF1	trefoil factor 1	Extracellular Space	other	 	
NM_005423	 	TFF2	trefoil factor 2	Extracellular Space	other	 	
NM_003235	 	TG	thyroglobulin	Extracellular Space	other	 	
NM_000660	 	TGFB1	transforming growth factor beta 1	Extracellular Space	growth factor	dalantercept	
NM_003238	D	TGFB2	transforming growth factor beta 2	Extracellular Space	growth factor	trabedersen, dalantercept	
NM_001135599	D	TGFB2	transforming growth factor beta 2	Extracellular Space	growth factor	trabedersen, dalantercept	
NR_046268	 	TGFB2-AS1	TGFB2 antisense RNA 1 (head to head)	Other	other	 	
NM_003239	 	TGFB3	transforming growth factor beta 3	Extracellular Space	growth factor	 	
NM_001142621	D	TGFBRAP1	transforming growth factor beta receptor associated protein 1	Other	other	 	
NM_004257	D	TGFBRAP1	transforming growth factor beta receptor associated protein 1	Other	other	 	
NM_174886	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_001278684	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_173207	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_173209	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_173208	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_003244	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_170695	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_001278682	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_001278686	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_173211	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_173210	D	TGIF1	TGFB-induced factor homeobox 1	Nucleus	transcription regulator	 	
NM_139214	 	TGIF2LY	TGFB-induced factor homeobox 2-like, Y-linked	Nucleus	transcription regulator	 	
NM_000359	 	TGM1	transglutaminase 1	Plasma Membrane	enzyme	 	
NM_004245	D	TGM5	transglutaminase 5	Cytoplasm	enzyme	 	
NM_201631	D	TGM5	transglutaminase 5	Cytoplasm	enzyme	 	
NM_052955	 	TGM7	transglutaminase 7	Other	enzyme	 	
NR_132126	D	TH2LCRR	T helper type 2 locus control region associated RNA	Other	other	 	
NR_132125	D	TH2LCRR	T helper type 2 locus control region associated RNA	Other	other	 	
NR_132124	D	TH2LCRR	T helper type 2 locus control region associated RNA	Other	other	 	
NM_138350	D	THAP3	THAP domain containing, apoptosis associated protein 3	Other	other	 	
NM_001195752	D	THAP3	THAP domain containing, apoptosis associated protein 3	Other	other	 	
NM_001195753	D	THAP3	THAP domain containing, apoptosis associated protein 3	Other	other	 	
NM_001317776	D	THAP9	THAP domain containing 9	Other	enzyme	 	
NM_024672	D	THAP9	THAP domain containing 9	Other	enzyme	 	
NR_034075	D	THAP9-AS1	THAP9 antisense RNA 1	Other	other	 	
NR_034076	D	THAP9-AS1	THAP9 antisense RNA 1	Other	other	 	
NR_034077	D	THAP9-AS1	THAP9 antisense RNA 1	Other	other	 	
NM_000361	 	THBD	thrombomodulin	Plasma Membrane	transmembrane receptor	 	
NM_003248	D	THBS4	thrombospondin 4	Extracellular Space	other	 	
NM_001306212	D	THBS4	thrombospondin 4	Extracellular Space	other	 	
NM_001306214	D	THBS4	thrombospondin 4	Extracellular Space	other	 	
NM_001306213	D	THBS4	thrombospondin 4	Extracellular Space	other	 	
NR_110880	D	THCAT158	thyroid cancer-associated transcript 158	Other	other	 	
NR_110881	D	THCAT158	thyroid cancer-associated transcript 158	Other	other	 	
NM_001205273	D	THEG5	testis highly expressed protein 5	Other	other	 	
NM_001278578	D	THEG5	testis highly expressed protein 5	Other	other	 	
NM_001278576	D	THEG5	testis highly expressed protein 5	Other	other	 	
NM_001278577	D	THEG5	testis highly expressed protein 5	Other	other	 	
NM_001278575	D	THEG5	testis highly expressed protein 5	Other	other	 	
NM_182578	 	THEM5	thioesterase superfamily member 5	Cytoplasm	enzyme	 	
NM_001010923	D	THEMIS	thymocyte selection associated	Cytoplasm	other	 	
NM_001164685	D	THEMIS	thymocyte selection associated	Cytoplasm	other	 	
NM_001318531	D	THEMIS	thymocyte selection associated	Cytoplasm	other	 	
NM_001164687	D	THEMIS	thymocyte selection associated	Cytoplasm	other	 	
NM_024838	 	THNSL1	threonine synthase like 1	Nucleus	kinase	 	
NM_001081550	 	THOC2	THO complex 2	Nucleus	other	 	
NM_001285404	D	THOC7	THO complex 7	Nucleus	other	 	
NM_025075	D	THOC7	THO complex 7	Nucleus	other	 	
NM_001285387	D	THOC7	THO complex 7	Nucleus	other	 	
NM_003250	D	THRA	thyroid hormone receptor, alpha	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_001190918	D	THRA	thyroid hormone receptor, alpha	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_001190919	D	THRA	thyroid hormone receptor, alpha	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_199334	D	THRA	thyroid hormone receptor, alpha	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NR_131240	D	THRA1/BTR	uncharacterized LOC105371807	Other	other	 	
NR_131239	D	THRA1/BTR	uncharacterized LOC105371807	Other	other	 	
NM_000461	D	THRB	thyroid hormone receptor, beta	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_001128176	D	THRB	thyroid hormone receptor, beta	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_001128177	D	THRB	thyroid hormone receptor, beta	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_001252634	D	THRB	thyroid hormone receptor, beta	Nucleus	ligand-dependent nuclear receptor	3,5-diiodothyropropionic acid, denosumab/levothyroxine, amiodarone, levothyroxine, dextrothyroxine, L-triiodothyronine	
NM_001316349	 	THSD7B	thrombospondin type 1 domain containing 7B	Other	other	 	
NM_015453	D	THUMPD3	THUMP domain containing 3	Other	other	 	
NM_001114092	D	THUMPD3	THUMP domain containing 3	Other	other	 	
NR_027007	D	THUMPD3-AS1	THUMPD3 antisense RNA 1	Other	other	 	
NR_132781	D	THUMPD3-AS1	THUMPD3 antisense RNA 1	Other	other	 	
NR_132780	D	THUMPD3-AS1	THUMPD3 antisense RNA 1	Other	other	 	
NM_004740	 	TIAF1	TGFB1-induced anti-apoptotic factor 1	Cytoplasm	other	 	
NM_052864	 	TIFA	TRAF-interacting protein with forkhead-associated domain	Other	other	 	
NM_001099221	 	TIFAB	TRAF-interacting protein with forkhead-associated domain, family member B	Other	other	 	
NM_145715	 	TIGD2	tigger transposable element derived 2	Other	other	 	
NM_030953	D	TIGD6	tigger transposable element derived 6	Nucleus	other	 	
NM_001243253	D	TIGD6	tigger transposable element derived 6	Nucleus	other	 	
NM_173799	 	TIGIT	T-cell immunoreceptor with Ig and ITIM domains	Plasma Membrane	other	 	
NM_012456	 	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast)	Cytoplasm	transporter	 	
NM_006335	 	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	Cytoplasm	transporter	 	
NM_001290118	D	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B (yeast)	Cytoplasm	other	 	
NR_110767	D	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B (yeast)	Cytoplasm	other	 	
NM_001290117	D	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B (yeast)	Cytoplasm	other	 	
NR_130752	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NR_130750	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NR_130751	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304485	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NR_130753	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304491	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304490	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_012460	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304488	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304489	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304486	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_001304487	D	TIMM9	translocase of inner mitochondrial membrane 9 homolog (yeast)	Cytoplasm	transporter	 	
NM_003254	 	TIMP1	TIMP metallopeptidase inhibitor 1	Extracellular Space	cytokine	 	
NM_003255	 	TIMP2	TIMP metallopeptidase inhibitor 2	Extracellular Space	other	 	
NM_000362	 	TIMP3	TIMP metallopeptidase inhibitor 3	Extracellular Space	other	 	
NM_014464	 	TINAG	tubulointerstitial nephritis antigen	Extracellular Space	peptidase	 	
NM_001099274	D	TINF2	TERF1 (TRF1)-interacting nuclear factor 2	Nucleus	other	 	
NM_012461	D	TINF2	TERF1 (TRF1)-interacting nuclear factor 2	Nucleus	other	 	
NM_003258	 	TK1	thymidine kinase 1, soluble	Cytoplasm	kinase	 	
NM_001271935	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_001271934	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_001172645	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_001172644	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_001172643	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_004614	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NR_073520	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_001272050	D	TK2	thymidine kinase 2, mitochondrial	Cytoplasm	kinase	 	
NM_001282982	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NM_020908	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NM_001282979	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NM_001105192	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NM_005078	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NM_001282980	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NM_001282981	D	TLE3	transducin like enhancer of split 3	Nucleus	other	 	
NR_104239	D	TLE4	transducin like enhancer of split 4	Nucleus	transcription regulator	 	
NM_001282753	D	TLE4	transducin like enhancer of split 4	Nucleus	transcription regulator	 	
NM_001282748	D	TLE4	transducin like enhancer of split 4	Nucleus	transcription regulator	 	
NM_001282749	D	TLE4	transducin like enhancer of split 4	Nucleus	transcription regulator	 	
NM_001282760	D	TLE4	transducin like enhancer of split 4	Nucleus	transcription regulator	 	
NM_007005	D	TLE4	transducin like enhancer of split 4	Nucleus	transcription regulator	 	
NM_012290	D	TLK1	tousled like kinase 1	Nucleus	kinase	 	
NM_001136555	D	TLK1	tousled like kinase 1	Nucleus	kinase	 	
NM_001136554	D	TLK1	tousled like kinase 1	Nucleus	kinase	 	
NM_001284363	D	TLK2	tousled like kinase 2	Cytoplasm	kinase	 	
NM_001284333	D	TLK2	tousled like kinase 2	Cytoplasm	kinase	 	
NM_006852	D	TLK2	tousled like kinase 2	Cytoplasm	kinase	 	
NM_012464	D	TLL1	tolloid like 1	Extracellular Space	peptidase	 	
NM_001204760	D	TLL1	tolloid like 1	Extracellular Space	peptidase	 	
